"","NEWID","week","weekly_sum","type","Start_Week","End_Week","week_label"
"31879",304,64,0,"EXECUTION_CREDITS",2020-10-12,2020-10-18,"2020-10-12 to 2020-10-18"
"31880",304,65,0,"EXECUTION_CREDITS",2020-10-19,2020-10-25,"2020-10-19 to 2020-10-25"
"31881",304,66,0,"EXECUTION_CREDITS",2020-10-26,2020-11-01,"2020-10-26 to 2020-11-01"
"31882",304,67,0,"EXECUTION_CREDITS",2020-11-02,2020-11-08,"2020-11-02 to 2020-11-08"
"31883",304,68,0,"EXECUTION_CREDITS",2020-11-09,2020-11-15,"2020-11-09 to 2020-11-15"
"31884",304,69,0,"EXECUTION_CREDITS",2020-11-16,2020-11-22,"2020-11-16 to 2020-11-22"
"31885",304,70,0,"EXECUTION_CREDITS",2020-11-23,2020-11-29,"2020-11-23 to 2020-11-29"
"31886",304,71,0,"EXECUTION_CREDITS",2020-11-30,2020-12-06,"2020-11-30 to 2020-12-06"
"31887",304,72,0,"EXECUTION_CREDITS",2020-12-07,2020-12-13,"2020-12-07 to 2020-12-13"
"31888",304,73,0,"EXECUTION_CREDITS",2020-12-14,2020-12-20,"2020-12-14 to 2020-12-20"
"31889",304,74,0,"EXECUTION_CREDITS",2020-12-21,2020-12-27,"2020-12-21 to 2020-12-27"
"31890",304,75,0,"EXECUTION_CREDITS",2020-12-28,2021-01-03,"2020-12-28 to 2021-01-03"
"31891",304,76,0,"EXECUTION_CREDITS",2021-01-04,2021-01-10,"2021-01-04 to 2021-01-10"
"31892",304,77,0,"EXECUTION_CREDITS",2021-01-11,2021-01-17,"2021-01-11 to 2021-01-17"
"31893",304,78,0,"EXECUTION_CREDITS",2021-01-18,2021-01-24,"2021-01-18 to 2021-01-24"
"31894",304,79,2.0278929513,"EXECUTION_CREDITS",2021-01-25,2021-01-31,"2021-01-25 to 2021-01-31"
"31895",304,80,0,"EXECUTION_CREDITS",2021-02-01,2021-02-07,"2021-02-01 to 2021-02-07"
"31896",304,81,0.00090649058,"EXECUTION_CREDITS",2021-02-08,2021-02-14,"2021-02-08 to 2021-02-14"
"31897",304,82,0,"EXECUTION_CREDITS",2021-02-15,2021-02-21,"2021-02-15 to 2021-02-21"
"31898",304,83,2.648915338504,"EXECUTION_CREDITS",2021-02-22,2021-02-28,"2021-02-22 to 2021-02-28"
"31899",304,84,0.94734559385,"EXECUTION_CREDITS",2021-03-01,2021-03-07,"2021-03-01 to 2021-03-07"
"31900",304,85,1.229923230018,"EXECUTION_CREDITS",2021-03-08,2021-03-14,"2021-03-08 to 2021-03-14"
"31901",304,86,0.82335208093,"EXECUTION_CREDITS",2021-03-15,2021-03-21,"2021-03-15 to 2021-03-21"
"31902",304,87,0.692096047656,"EXECUTION_CREDITS",2021-03-22,2021-03-28,"2021-03-22 to 2021-03-28"
"31903",304,88,0.4697222870522,"EXECUTION_CREDITS",2021-03-29,2021-04-04,"2021-03-29 to 2021-04-04"
"31904",304,89,0.87149766797184,"EXECUTION_CREDITS",2021-04-05,2021-04-11,"2021-04-05 to 2021-04-11"
"31905",304,90,0.491139334372,"EXECUTION_CREDITS",2021-04-12,2021-04-18,"2021-04-12 to 2021-04-18"
"31906",304,91,0.49807901957725,"EXECUTION_CREDITS",2021-04-19,2021-04-25,"2021-04-19 to 2021-04-25"
"31907",304,92,0.44642432626312,"EXECUTION_CREDITS",2021-04-26,2021-05-02,"2021-04-26 to 2021-05-02"
"31908",304,93,0.548239826601,"EXECUTION_CREDITS",2021-05-03,2021-05-09,"2021-05-03 to 2021-05-09"
"31909",304,94,0.394356741953,"EXECUTION_CREDITS",2021-05-10,2021-05-16,"2021-05-10 to 2021-05-16"
"31910",304,95,0.42720759901949,"EXECUTION_CREDITS",2021-05-17,2021-05-23,"2021-05-17 to 2021-05-23"
"31911",304,96,0.50613086190935,"EXECUTION_CREDITS",2021-05-24,2021-05-30,"2021-05-24 to 2021-05-30"
"31912",304,97,0.5561981844136,"EXECUTION_CREDITS",2021-05-31,2021-06-06,"2021-05-31 to 2021-06-06"
"31913",304,98,1.08921806904674,"EXECUTION_CREDITS",2021-06-07,2021-06-13,"2021-06-07 to 2021-06-13"
"31914",304,99,0.60898497801433,"EXECUTION_CREDITS",2021-06-14,2021-06-20,"2021-06-14 to 2021-06-20"
"31915",304,100,0.72238511024164,"EXECUTION_CREDITS",2021-06-21,2021-06-27,"2021-06-21 to 2021-06-27"
"31916",304,101,0.7769474919231,"EXECUTION_CREDITS",2021-06-28,2021-07-04,"2021-06-28 to 2021-07-04"
"31917",304,102,1.01588363573783,"EXECUTION_CREDITS",2021-07-05,2021-07-11,"2021-07-05 to 2021-07-11"
"31918",304,103,0.99227873353856,"EXECUTION_CREDITS",2021-07-12,2021-07-18,"2021-07-12 to 2021-07-18"
"31919",304,104,0.61773203581682,"EXECUTION_CREDITS",2021-07-19,2021-07-25,"2021-07-19 to 2021-07-25"
"31920",304,105,0.9859682004932,"EXECUTION_CREDITS",2021-07-26,2021-08-01,"2021-07-26 to 2021-08-01"
"31921",305,1,0,"EXECUTION_CREDITS",2019-08-01,2019-08-04,"2019-08-01 to 2019-08-04"
"31922",305,2,0,"EXECUTION_CREDITS",2019-08-05,2019-08-11,"2019-08-05 to 2019-08-11"
"31923",305,3,0,"EXECUTION_CREDITS",2019-08-12,2019-08-18,"2019-08-12 to 2019-08-18"
"31924",305,4,0,"EXECUTION_CREDITS",2019-08-19,2019-08-25,"2019-08-19 to 2019-08-25"
"31925",305,5,0,"EXECUTION_CREDITS",2019-08-26,2019-09-01,"2019-08-26 to 2019-09-01"
"31926",305,6,0,"EXECUTION_CREDITS",2019-09-02,2019-09-08,"2019-09-02 to 2019-09-08"
"31927",305,7,0,"EXECUTION_CREDITS",2019-09-09,2019-09-15,"2019-09-09 to 2019-09-15"
"31928",305,8,0,"EXECUTION_CREDITS",2019-09-16,2019-09-22,"2019-09-16 to 2019-09-22"
"31929",305,9,0,"EXECUTION_CREDITS",2019-09-23,2019-09-29,"2019-09-23 to 2019-09-29"
"31930",305,10,0,"EXECUTION_CREDITS",2019-09-30,2019-10-06,"2019-09-30 to 2019-10-06"
"31931",305,11,0,"EXECUTION_CREDITS",2019-10-07,2019-10-13,"2019-10-07 to 2019-10-13"
"31932",305,12,0,"EXECUTION_CREDITS",2019-10-14,2019-10-20,"2019-10-14 to 2019-10-20"
"31933",305,13,0,"EXECUTION_CREDITS",2019-10-21,2019-10-27,"2019-10-21 to 2019-10-27"
"31934",305,14,0,"EXECUTION_CREDITS",2019-10-28,2019-11-03,"2019-10-28 to 2019-11-03"
"31935",305,15,0,"EXECUTION_CREDITS",2019-11-04,2019-11-10,"2019-11-04 to 2019-11-10"
"31936",305,16,0,"EXECUTION_CREDITS",2019-11-11,2019-11-17,"2019-11-11 to 2019-11-17"
"31937",305,17,0,"EXECUTION_CREDITS",2019-11-18,2019-11-24,"2019-11-18 to 2019-11-24"
"31938",305,18,0,"EXECUTION_CREDITS",2019-11-25,2019-12-01,"2019-11-25 to 2019-12-01"
"31939",305,19,0,"EXECUTION_CREDITS",2019-12-02,2019-12-08,"2019-12-02 to 2019-12-08"
"31940",305,20,0,"EXECUTION_CREDITS",2019-12-09,2019-12-15,"2019-12-09 to 2019-12-15"
"31941",305,21,0,"EXECUTION_CREDITS",2019-12-16,2019-12-22,"2019-12-16 to 2019-12-22"
"31942",305,22,0,"EXECUTION_CREDITS",2019-12-23,2019-12-29,"2019-12-23 to 2019-12-29"
"31943",305,23,0,"EXECUTION_CREDITS",2019-12-30,2020-01-05,"2019-12-30 to 2020-01-05"
"31944",305,24,0,"EXECUTION_CREDITS",2020-01-06,2020-01-12,"2020-01-06 to 2020-01-12"
"31945",305,25,0,"EXECUTION_CREDITS",2020-01-13,2020-01-19,"2020-01-13 to 2020-01-19"
"31946",305,26,0,"EXECUTION_CREDITS",2020-01-20,2020-01-26,"2020-01-20 to 2020-01-26"
"31947",305,27,0,"EXECUTION_CREDITS",2020-01-27,2020-02-02,"2020-01-27 to 2020-02-02"
"31948",305,28,0,"EXECUTION_CREDITS",2020-02-03,2020-02-09,"2020-02-03 to 2020-02-09"
"31949",305,29,0,"EXECUTION_CREDITS",2020-02-10,2020-02-16,"2020-02-10 to 2020-02-16"
"31950",305,30,0,"EXECUTION_CREDITS",2020-02-17,2020-02-23,"2020-02-17 to 2020-02-23"
"31951",305,31,0,"EXECUTION_CREDITS",2020-02-24,2020-03-01,"2020-02-24 to 2020-03-01"
"31952",305,32,0,"EXECUTION_CREDITS",2020-03-02,2020-03-08,"2020-03-02 to 2020-03-08"
"31953",305,33,0,"EXECUTION_CREDITS",2020-03-09,2020-03-15,"2020-03-09 to 2020-03-15"
"31954",305,34,0,"EXECUTION_CREDITS",2020-03-16,2020-03-22,"2020-03-16 to 2020-03-22"
"31955",305,35,0,"EXECUTION_CREDITS",2020-03-23,2020-03-29,"2020-03-23 to 2020-03-29"
"31956",305,36,0,"EXECUTION_CREDITS",2020-03-30,2020-04-05,"2020-03-30 to 2020-04-05"
"31957",305,37,0,"EXECUTION_CREDITS",2020-04-06,2020-04-12,"2020-04-06 to 2020-04-12"
"31958",305,38,0,"EXECUTION_CREDITS",2020-04-13,2020-04-19,"2020-04-13 to 2020-04-19"
"31959",305,39,0,"EXECUTION_CREDITS",2020-04-20,2020-04-26,"2020-04-20 to 2020-04-26"
"31960",305,40,0,"EXECUTION_CREDITS",2020-04-27,2020-05-03,"2020-04-27 to 2020-05-03"
"31961",305,41,0,"EXECUTION_CREDITS",2020-05-04,2020-05-10,"2020-05-04 to 2020-05-10"
"31962",305,42,0,"EXECUTION_CREDITS",2020-05-11,2020-05-17,"2020-05-11 to 2020-05-17"
"31963",305,43,0,"EXECUTION_CREDITS",2020-05-18,2020-05-24,"2020-05-18 to 2020-05-24"
"31964",305,44,0,"EXECUTION_CREDITS",2020-05-25,2020-05-31,"2020-05-25 to 2020-05-31"
"31965",305,45,0,"EXECUTION_CREDITS",2020-06-01,2020-06-07,"2020-06-01 to 2020-06-07"
"31966",305,46,0,"EXECUTION_CREDITS",2020-06-08,2020-06-14,"2020-06-08 to 2020-06-14"
"31967",305,47,0,"EXECUTION_CREDITS",2020-06-15,2020-06-21,"2020-06-15 to 2020-06-21"
"31968",305,48,0,"EXECUTION_CREDITS",2020-06-22,2020-06-28,"2020-06-22 to 2020-06-28"
"31969",305,49,0,"EXECUTION_CREDITS",2020-06-29,2020-07-05,"2020-06-29 to 2020-07-05"
"31970",305,50,0,"EXECUTION_CREDITS",2020-07-06,2020-07-12,"2020-07-06 to 2020-07-12"
"31971",305,51,0,"EXECUTION_CREDITS",2020-07-13,2020-07-19,"2020-07-13 to 2020-07-19"
"31972",305,52,0,"EXECUTION_CREDITS",2020-07-20,2020-07-26,"2020-07-20 to 2020-07-26"
"31973",305,53,0,"EXECUTION_CREDITS",2020-07-27,2020-08-02,"2020-07-27 to 2020-08-02"
"31974",305,54,0,"EXECUTION_CREDITS",2020-08-03,2020-08-09,"2020-08-03 to 2020-08-09"
"31975",305,55,0,"EXECUTION_CREDITS",2020-08-10,2020-08-16,"2020-08-10 to 2020-08-16"
"31976",305,56,0,"EXECUTION_CREDITS",2020-08-17,2020-08-23,"2020-08-17 to 2020-08-23"
"31977",305,57,0,"EXECUTION_CREDITS",2020-08-24,2020-08-30,"2020-08-24 to 2020-08-30"
"31978",305,58,0,"EXECUTION_CREDITS",2020-08-31,2020-09-06,"2020-08-31 to 2020-09-06"
"31979",305,59,0,"EXECUTION_CREDITS",2020-09-07,2020-09-13,"2020-09-07 to 2020-09-13"
"31980",305,60,0,"EXECUTION_CREDITS",2020-09-14,2020-09-20,"2020-09-14 to 2020-09-20"
"31981",305,61,0,"EXECUTION_CREDITS",2020-09-21,2020-09-27,"2020-09-21 to 2020-09-27"
"31982",305,62,0,"EXECUTION_CREDITS",2020-09-28,2020-10-04,"2020-09-28 to 2020-10-04"
"31983",305,63,0.025498708461963,"EXECUTION_CREDITS",2020-10-05,2020-10-11,"2020-10-05 to 2020-10-11"
"31984",305,64,0.275224046389403,"EXECUTION_CREDITS",2020-10-12,2020-10-18,"2020-10-12 to 2020-10-18"
"31985",305,65,0.20476403578894,"EXECUTION_CREDITS",2020-10-19,2020-10-25,"2020-10-19 to 2020-10-25"
"31986",305,66,1.55770574246393,"EXECUTION_CREDITS",2020-10-26,2020-11-01,"2020-10-26 to 2020-11-01"
"31987",305,67,1.62923544082545,"EXECUTION_CREDITS",2020-11-02,2020-11-08,"2020-11-02 to 2020-11-08"
"31988",305,68,1.69099664841692,"EXECUTION_CREDITS",2020-11-09,2020-11-15,"2020-11-09 to 2020-11-15"
"31989",305,69,2.6189949999755,"EXECUTION_CREDITS",2020-11-16,2020-11-22,"2020-11-16 to 2020-11-22"
"31990",305,70,3.625257099041,"EXECUTION_CREDITS",2020-11-23,2020-11-29,"2020-11-23 to 2020-11-29"
"31991",305,71,3.53909672944,"EXECUTION_CREDITS",2020-11-30,2020-12-06,"2020-11-30 to 2020-12-06"
"31992",305,72,3.76264753912222,"EXECUTION_CREDITS",2020-12-07,2020-12-13,"2020-12-07 to 2020-12-13"
"31993",305,73,3.7778148193024,"EXECUTION_CREDITS",2020-12-14,2020-12-20,"2020-12-14 to 2020-12-20"
"31994",305,74,3.65815829486,"EXECUTION_CREDITS",2020-12-21,2020-12-27,"2020-12-21 to 2020-12-27"
"31995",305,75,3.30866246489,"EXECUTION_CREDITS",2020-12-28,2021-01-03,"2020-12-28 to 2021-01-03"
"31996",305,76,3.35235779831,"EXECUTION_CREDITS",2021-01-04,2021-01-10,"2021-01-04 to 2021-01-10"
"31997",305,77,3.458975311146,"EXECUTION_CREDITS",2021-01-11,2021-01-17,"2021-01-11 to 2021-01-17"
"31998",305,78,4.2136726472844,"EXECUTION_CREDITS",2021-01-18,2021-01-24,"2021-01-18 to 2021-01-24"
"31999",305,79,3.42986255859,"EXECUTION_CREDITS",2021-01-25,2021-01-31,"2021-01-25 to 2021-01-31"
"32000",305,80,3.65312291348547,"EXECUTION_CREDITS",2021-02-01,2021-02-07,"2021-02-01 to 2021-02-07"
"32001",305,81,3.5751490803,"EXECUTION_CREDITS",2021-02-08,2021-02-14,"2021-02-08 to 2021-02-14"
"32002",305,82,3.6024079957373,"EXECUTION_CREDITS",2021-02-15,2021-02-21,"2021-02-15 to 2021-02-21"
"32003",305,83,5.2392937697213,"EXECUTION_CREDITS",2021-02-22,2021-02-28,"2021-02-22 to 2021-02-28"
"32004",305,84,6.191955357391,"EXECUTION_CREDITS",2021-03-01,2021-03-07,"2021-03-01 to 2021-03-07"
"32005",305,85,1.114217642536,"EXECUTION_CREDITS",2021-03-08,2021-03-14,"2021-03-08 to 2021-03-14"
"32006",305,86,0.0155803262868,"EXECUTION_CREDITS",2021-03-15,2021-03-21,"2021-03-15 to 2021-03-21"
"32007",305,87,0.013602344266,"EXECUTION_CREDITS",2021-03-22,2021-03-28,"2021-03-22 to 2021-03-28"
"32008",305,88,0.015872465981,"EXECUTION_CREDITS",2021-03-29,2021-04-04,"2021-03-29 to 2021-04-04"
"32009",305,89,0.0218994284949,"EXECUTION_CREDITS",2021-04-05,2021-04-11,"2021-04-05 to 2021-04-11"
"32010",305,90,0.019122152322,"EXECUTION_CREDITS",2021-04-12,2021-04-18,"2021-04-12 to 2021-04-18"
"32011",305,91,0.021124128609,"EXECUTION_CREDITS",2021-04-19,2021-04-25,"2021-04-19 to 2021-04-25"
"32012",305,92,0.018051206505,"EXECUTION_CREDITS",2021-04-26,2021-05-02,"2021-04-26 to 2021-05-02"
"32013",305,93,2.472247129729,"EXECUTION_CREDITS",2021-05-03,2021-05-09,"2021-05-03 to 2021-05-09"
"32014",305,94,3.5303687036959,"EXECUTION_CREDITS",2021-05-10,2021-05-16,"2021-05-10 to 2021-05-16"
"32015",305,95,3.610200229056,"EXECUTION_CREDITS",2021-05-17,2021-05-23,"2021-05-17 to 2021-05-23"
"32016",305,96,3.83152626802,"EXECUTION_CREDITS",2021-05-24,2021-05-30,"2021-05-24 to 2021-05-30"
"32017",305,97,3.61564204641,"EXECUTION_CREDITS",2021-05-31,2021-06-06,"2021-05-31 to 2021-06-06"
"32018",305,98,3.7173609772012,"EXECUTION_CREDITS",2021-06-07,2021-06-13,"2021-06-07 to 2021-06-13"
"32019",305,99,3.785974099039,"EXECUTION_CREDITS",2021-06-14,2021-06-20,"2021-06-14 to 2021-06-20"
"32020",305,100,4.306350800406,"EXECUTION_CREDITS",2021-06-21,2021-06-27,"2021-06-21 to 2021-06-27"
"32021",305,101,4.186957724306,"EXECUTION_CREDITS",2021-06-28,2021-07-04,"2021-06-28 to 2021-07-04"
"32022",305,102,4.000810644624,"EXECUTION_CREDITS",2021-07-05,2021-07-11,"2021-07-05 to 2021-07-11"
"32023",305,103,3.972477910809,"EXECUTION_CREDITS",2021-07-12,2021-07-18,"2021-07-12 to 2021-07-18"
"32024",305,104,3.9517042507313,"EXECUTION_CREDITS",2021-07-19,2021-07-25,"2021-07-19 to 2021-07-25"
"32025",305,105,0.5728273828232,"EXECUTION_CREDITS",2021-07-26,2021-08-01,"2021-07-26 to 2021-08-01"
"32026",306,1,0,"EXECUTION_CREDITS",2019-08-01,2019-08-04,"2019-08-01 to 2019-08-04"
"32027",306,2,0,"EXECUTION_CREDITS",2019-08-05,2019-08-11,"2019-08-05 to 2019-08-11"
"32028",306,3,0,"EXECUTION_CREDITS",2019-08-12,2019-08-18,"2019-08-12 to 2019-08-18"
"32029",306,4,0,"EXECUTION_CREDITS",2019-08-19,2019-08-25,"2019-08-19 to 2019-08-25"
"32030",306,5,0,"EXECUTION_CREDITS",2019-08-26,2019-09-01,"2019-08-26 to 2019-09-01"
"32031",306,6,0,"EXECUTION_CREDITS",2019-09-02,2019-09-08,"2019-09-02 to 2019-09-08"
"32032",306,7,0,"EXECUTION_CREDITS",2019-09-09,2019-09-15,"2019-09-09 to 2019-09-15"
"32033",306,8,0,"EXECUTION_CREDITS",2019-09-16,2019-09-22,"2019-09-16 to 2019-09-22"
"32034",306,9,0,"EXECUTION_CREDITS",2019-09-23,2019-09-29,"2019-09-23 to 2019-09-29"
"32035",306,10,0,"EXECUTION_CREDITS",2019-09-30,2019-10-06,"2019-09-30 to 2019-10-06"
"32036",306,11,0,"EXECUTION_CREDITS",2019-10-07,2019-10-13,"2019-10-07 to 2019-10-13"
"32037",306,12,0,"EXECUTION_CREDITS",2019-10-14,2019-10-20,"2019-10-14 to 2019-10-20"
"32038",306,13,0,"EXECUTION_CREDITS",2019-10-21,2019-10-27,"2019-10-21 to 2019-10-27"
"32039",306,14,0,"EXECUTION_CREDITS",2019-10-28,2019-11-03,"2019-10-28 to 2019-11-03"
"32040",306,15,0,"EXECUTION_CREDITS",2019-11-04,2019-11-10,"2019-11-04 to 2019-11-10"
"32041",306,16,0,"EXECUTION_CREDITS",2019-11-11,2019-11-17,"2019-11-11 to 2019-11-17"
"32042",306,17,0,"EXECUTION_CREDITS",2019-11-18,2019-11-24,"2019-11-18 to 2019-11-24"
"32043",306,18,0,"EXECUTION_CREDITS",2019-11-25,2019-12-01,"2019-11-25 to 2019-12-01"
"32044",306,19,0,"EXECUTION_CREDITS",2019-12-02,2019-12-08,"2019-12-02 to 2019-12-08"
"32045",306,20,0,"EXECUTION_CREDITS",2019-12-09,2019-12-15,"2019-12-09 to 2019-12-15"
"32046",306,21,0,"EXECUTION_CREDITS",2019-12-16,2019-12-22,"2019-12-16 to 2019-12-22"
"32047",306,22,0,"EXECUTION_CREDITS",2019-12-23,2019-12-29,"2019-12-23 to 2019-12-29"
"32048",306,23,0,"EXECUTION_CREDITS",2019-12-30,2020-01-05,"2019-12-30 to 2020-01-05"
"32049",306,24,0,"EXECUTION_CREDITS",2020-01-06,2020-01-12,"2020-01-06 to 2020-01-12"
"32050",306,25,0,"EXECUTION_CREDITS",2020-01-13,2020-01-19,"2020-01-13 to 2020-01-19"
"32051",306,26,0,"EXECUTION_CREDITS",2020-01-20,2020-01-26,"2020-01-20 to 2020-01-26"
"32052",306,27,0,"EXECUTION_CREDITS",2020-01-27,2020-02-02,"2020-01-27 to 2020-02-02"
"32053",306,28,0,"EXECUTION_CREDITS",2020-02-03,2020-02-09,"2020-02-03 to 2020-02-09"
"32054",306,29,0,"EXECUTION_CREDITS",2020-02-10,2020-02-16,"2020-02-10 to 2020-02-16"
"32055",306,30,0,"EXECUTION_CREDITS",2020-02-17,2020-02-23,"2020-02-17 to 2020-02-23"
"32056",306,31,0,"EXECUTION_CREDITS",2020-02-24,2020-03-01,"2020-02-24 to 2020-03-01"
"32057",306,32,0,"EXECUTION_CREDITS",2020-03-02,2020-03-08,"2020-03-02 to 2020-03-08"
"32058",306,33,0,"EXECUTION_CREDITS",2020-03-09,2020-03-15,"2020-03-09 to 2020-03-15"
"32059",306,34,0,"EXECUTION_CREDITS",2020-03-16,2020-03-22,"2020-03-16 to 2020-03-22"
"32060",306,35,0,"EXECUTION_CREDITS",2020-03-23,2020-03-29,"2020-03-23 to 2020-03-29"
"32061",306,36,0,"EXECUTION_CREDITS",2020-03-30,2020-04-05,"2020-03-30 to 2020-04-05"
"32062",306,37,0,"EXECUTION_CREDITS",2020-04-06,2020-04-12,"2020-04-06 to 2020-04-12"
"32063",306,38,0,"EXECUTION_CREDITS",2020-04-13,2020-04-19,"2020-04-13 to 2020-04-19"
"32064",306,39,0,"EXECUTION_CREDITS",2020-04-20,2020-04-26,"2020-04-20 to 2020-04-26"
"32065",306,40,0,"EXECUTION_CREDITS",2020-04-27,2020-05-03,"2020-04-27 to 2020-05-03"
"32066",306,41,0,"EXECUTION_CREDITS",2020-05-04,2020-05-10,"2020-05-04 to 2020-05-10"
"32067",306,42,0,"EXECUTION_CREDITS",2020-05-11,2020-05-17,"2020-05-11 to 2020-05-17"
"32068",306,43,0,"EXECUTION_CREDITS",2020-05-18,2020-05-24,"2020-05-18 to 2020-05-24"
"32069",306,44,0,"EXECUTION_CREDITS",2020-05-25,2020-05-31,"2020-05-25 to 2020-05-31"
"32070",306,45,0,"EXECUTION_CREDITS",2020-06-01,2020-06-07,"2020-06-01 to 2020-06-07"
"32071",306,46,0,"EXECUTION_CREDITS",2020-06-08,2020-06-14,"2020-06-08 to 2020-06-14"
"32072",306,47,0,"EXECUTION_CREDITS",2020-06-15,2020-06-21,"2020-06-15 to 2020-06-21"
"32073",306,48,0,"EXECUTION_CREDITS",2020-06-22,2020-06-28,"2020-06-22 to 2020-06-28"
"32074",306,49,0,"EXECUTION_CREDITS",2020-06-29,2020-07-05,"2020-06-29 to 2020-07-05"
"32075",306,50,0,"EXECUTION_CREDITS",2020-07-06,2020-07-12,"2020-07-06 to 2020-07-12"
"32076",306,51,0,"EXECUTION_CREDITS",2020-07-13,2020-07-19,"2020-07-13 to 2020-07-19"
"32077",306,52,0,"EXECUTION_CREDITS",2020-07-20,2020-07-26,"2020-07-20 to 2020-07-26"
"32078",306,53,0,"EXECUTION_CREDITS",2020-07-27,2020-08-02,"2020-07-27 to 2020-08-02"
"32079",306,54,0,"EXECUTION_CREDITS",2020-08-03,2020-08-09,"2020-08-03 to 2020-08-09"
"32080",306,55,0,"EXECUTION_CREDITS",2020-08-10,2020-08-16,"2020-08-10 to 2020-08-16"
"32081",306,56,0,"EXECUTION_CREDITS",2020-08-17,2020-08-23,"2020-08-17 to 2020-08-23"
"32082",306,57,0,"EXECUTION_CREDITS",2020-08-24,2020-08-30,"2020-08-24 to 2020-08-30"
"32083",306,58,0,"EXECUTION_CREDITS",2020-08-31,2020-09-06,"2020-08-31 to 2020-09-06"
"32084",306,59,0,"EXECUTION_CREDITS",2020-09-07,2020-09-13,"2020-09-07 to 2020-09-13"
"32085",306,60,0.000110039323703,"EXECUTION_CREDITS",2020-09-14,2020-09-20,"2020-09-14 to 2020-09-20"
"32086",306,61,1.3243612245e-05,"EXECUTION_CREDITS",2020-09-21,2020-09-27,"2020-09-21 to 2020-09-27"
"32087",306,62,0,"EXECUTION_CREDITS",2020-09-28,2020-10-04,"2020-09-28 to 2020-10-04"
"32088",306,63,0.031904868940077,"EXECUTION_CREDITS",2020-10-05,2020-10-11,"2020-10-05 to 2020-10-11"
"32089",306,64,0.000200758502286,"EXECUTION_CREDITS",2020-10-12,2020-10-18,"2020-10-12 to 2020-10-18"
"32090",306,65,0.864755624697068,"EXECUTION_CREDITS",2020-10-19,2020-10-25,"2020-10-19 to 2020-10-25"
"32091",306,66,0.200833975196954,"EXECUTION_CREDITS",2020-10-26,2020-11-01,"2020-10-26 to 2020-11-01"
"32092",306,67,0.137854499160317,"EXECUTION_CREDITS",2020-11-02,2020-11-08,"2020-11-02 to 2020-11-08"
"32093",306,68,0.304133819207059,"EXECUTION_CREDITS",2020-11-09,2020-11-15,"2020-11-09 to 2020-11-15"
"32094",306,69,0.22752422559266,"EXECUTION_CREDITS",2020-11-16,2020-11-22,"2020-11-16 to 2020-11-22"
"32095",306,70,0.00279496056829,"EXECUTION_CREDITS",2020-11-23,2020-11-29,"2020-11-23 to 2020-11-29"
"32096",306,71,0.012550095563858,"EXECUTION_CREDITS",2020-11-30,2020-12-06,"2020-11-30 to 2020-12-06"
"32097",306,72,3.1551107056e-05,"EXECUTION_CREDITS",2020-12-07,2020-12-13,"2020-12-07 to 2020-12-13"
"32098",306,73,0.02230674957349,"EXECUTION_CREDITS",2020-12-14,2020-12-20,"2020-12-14 to 2020-12-20"
"32099",306,74,0.005875088735319,"EXECUTION_CREDITS",2020-12-21,2020-12-27,"2020-12-21 to 2020-12-27"
"32100",306,75,1.043913951e-05,"EXECUTION_CREDITS",2020-12-28,2021-01-03,"2020-12-28 to 2021-01-03"
"32101",306,76,0.08519087157255,"EXECUTION_CREDITS",2021-01-04,2021-01-10,"2021-01-04 to 2021-01-10"
"32102",306,77,0.078277945978966,"EXECUTION_CREDITS",2021-01-11,2021-01-17,"2021-01-11 to 2021-01-17"
"32103",306,78,0.12373709268386,"EXECUTION_CREDITS",2021-01-18,2021-01-24,"2021-01-18 to 2021-01-24"
"32104",306,79,0.03246527115365,"EXECUTION_CREDITS",2021-01-25,2021-01-31,"2021-01-25 to 2021-01-31"
"32105",306,80,0.025016210630477,"EXECUTION_CREDITS",2021-02-01,2021-02-07,"2021-02-01 to 2021-02-07"
"32106",306,81,0.002267083763286,"EXECUTION_CREDITS",2021-02-08,2021-02-14,"2021-02-08 to 2021-02-14"
"32107",306,82,6.2595783791e-05,"EXECUTION_CREDITS",2021-02-15,2021-02-21,"2021-02-15 to 2021-02-21"
"32108",306,83,0,"EXECUTION_CREDITS",2021-02-22,2021-02-28,"2021-02-22 to 2021-02-28"
"32109",306,84,0.00033763582864,"EXECUTION_CREDITS",2021-03-01,2021-03-07,"2021-03-01 to 2021-03-07"
"32110",306,85,0.01699728250479,"EXECUTION_CREDITS",2021-03-08,2021-03-14,"2021-03-08 to 2021-03-14"
"32111",306,86,0.00741937905596,"EXECUTION_CREDITS",2021-03-15,2021-03-21,"2021-03-15 to 2021-03-21"
"32112",306,87,0.14835318878,"EXECUTION_CREDITS",2021-03-22,2021-03-28,"2021-03-22 to 2021-03-28"
"32113",306,88,0.00544747384756,"EXECUTION_CREDITS",2021-03-29,2021-04-04,"2021-03-29 to 2021-04-04"
"32114",306,89,0.004723590067961,"EXECUTION_CREDITS",2021-04-05,2021-04-11,"2021-04-05 to 2021-04-11"
"32115",306,90,0,"EXECUTION_CREDITS",2021-04-12,2021-04-18,"2021-04-12 to 2021-04-18"
"32116",306,91,0,"EXECUTION_CREDITS",2021-04-19,2021-04-25,"2021-04-19 to 2021-04-25"
"32117",306,92,6.738685446e-06,"EXECUTION_CREDITS",2021-04-26,2021-05-02,"2021-04-26 to 2021-05-02"
